Date,Open,High,Low,Close,Volume,Change
2023-09-26,70000,70000,68400,68600,13143470,-0.011527377521613813
2023-09-27,68600,69100,68200,68400,14886491,-0.002915451895043719
2023-10-04,67400,67700,66700,67500,23361149,-0.013157894736842146
2023-10-05,67300,67400,66700,66700,16108313,-0.011851851851851891
2023-10-06,67100,67300,66000,66000,14386527,-0.010494752623688153
2023-10-10,66200,67600,66200,66400,19889202,0.0060606060606061
2023-10-11,68600,69400,67900,68200,25209349,0.027108433734939652
2023-10-12,68600,69700,68200,68900,19311380,0.01026392961876832
2023-10-13,68000,68500,67700,68000,9724086,-0.013062409288824406
2023-10-16,67900,68500,66800,67300,12599299,-0.010294117647058787
2023-10-17,67700,69900,67400,69400,17299253,0.031203566121842385
2023-10-18,68900,70500,68800,70500,16493184,0.015850144092218965
2023-10-19,69700,70000,69400,69500,13985012,-0.014184397163120588
2023-10-20,68900,69200,68100,68800,15204495,-0.010071942446043147
2023-10-23,68700,69100,68200,68400,11625959,-0.005813953488372103
2023-10-24,68700,68800,67700,68500,12791710,0.0014619883040936088
2023-10-25,68800,68800,67900,68000,10610703,-0.007299270072992692
2023-10-26,67000,67900,66700,66700,15517624,-0.019117647058823573
2023-10-27,67100,67300,66700,67300,11334726,0.008995502248875464
2023-10-30,66800,67800,66700,67300,10139270,0.0
2023-10-31,67600,68300,66900,66900,14488892,-0.005943536404160454
2023-11-01,67500,68900,67300,68600,13775256,0.025411061285500747
2023-11-02,70000,70000,69400,69700,16350031,0.016034985422740622
2023-11-03,69700,70200,69500,69600,10322234,-0.0014347202295552641
2023-11-06,69800,70900,69300,70900,22228489,0.018678160919540332
2023-11-07,70600,70900,70000,70900,17228731,0.0
2023-11-08,71300,71400,69700,69900,12901310,-0.014104372355430161
2023-11-09,69900,70800,69600,70300,12301373,0.005722460658083017
2023-11-10,70000,70500,69500,70500,9684347,0.002844950213371167
2023-11-13,71300,71300,70300,70400,9246919,-0.0014184397163120588
2023-11-14,71000,71100,70600,70800,9567984,0.005681818181818121
2023-11-15,71600,72200,71500,72200,20148677,0.019774011299435124
2023-11-16,72500,73000,72300,72800,15860451,0.008310249307479145
2023-11-17,72300,73000,72300,72500,11494644,-0.004120879120879106
2023-11-20,72100,73000,72100,72700,10610157,0.0027586206896552667
2023-11-21,73100,73400,72700,72800,9712881,0.0013755158184318717
2023-11-22,72200,73000,71900,72800,11105143,0.0
2023-11-23,73000,73200,72200,72400,6775614,-0.005494505494505475
2023-11-24,72400,72600,71700,71700,6676685,-0.00966850828729282
2023-11-27,71500,72100,71100,71300,9113857,-0.00557880055788007
2023-11-28,71400,72700,71300,72700,13283081,0.019635343618513268
2023-11-29,72400,72800,72200,72700,9283933,0.0
2023-11-30,72700,72800,72200,72800,15783714,0.0013755158184318717
2023-12-01,72400,72500,71700,72000,9871284,-0.01098901098901095
2023-12-04,72800,72900,72400,72600,10229267,0.008333333333333304
2023-12-05,72300,72400,71200,71200,12129682,-0.019283746556473802
2023-12-06,71800,72100,71600,71700,8123087,0.0070224719101124045
2023-12-07,71800,71900,71100,71500,8862017,-0.002789400278940035
2023-12-08,72100,72800,71900,72600,10859463,0.01538461538461533
2023-12-11,72800,73000,72200,73000,9861960,0.005509641873278293
2023-12-12,73300,73500,73100,73500,13758646,0.006849315068493178
2023-12-13,73300,73500,72800,72800,13116766,-0.00952380952380949
2023-12-14,74100,74300,72500,73100,27567593,0.004120879120879106
2023-12-15,73800,74000,73200,73300,15419815,0.002735978112175186
2023-12-18,73300,73400,72800,72900,9690551,-0.00545702592087316
2023-12-19,73000,73400,72800,73400,8907632,0.006858710562414272
2023-12-20,74200,74900,73800,74800,16870156,0.019073569482288777
2023-12-21,74600,75000,74300,75000,13478766,0.002673796791443861
2023-12-22,75800,76300,75400,75900,14515608,0.01200000000000001
2023-12-26,76100,76700,75700,76600,13164909,0.00922266139657446
2023-12-27,76700,78000,76500,78000,20651042,0.018276762402088753
2023-12-28,77700,78500,77500,78500,17797536,0.0064102564102563875
2024-01-02,78200,79800,78200,79600,17142847,0.014012738853503182
2024-01-03,78500,78800,77000,77000,21753644,-0.03266331658291455
2024-01-04,76100,77300,76100,76600,15324439,-0.0051948051948051965
2024-01-05,76700,77100,76400,76600,11304316,0.0
2024-01-08,77000,77500,76400,76500,11088724,-0.0013054830287205776
2024-01-09,77400,77700,74300,74700,26019249,-0.02352941176470591
2024-01-10,75000,75200,73200,73600,20259529,-0.014725568942436373
2024-01-11,72900,73600,72700,73200,57691266,-0.005434782608695676
2024-01-12,73000,74100,72800,73100,13038939,-0.001366120218579181
2024-01-15,73200,74000,73200,73900,13212339,0.010943912448700521
2024-01-16,73500,73700,72500,72600,14760415,-0.017591339648173165
2024-01-17,73100,73300,71000,71000,22683660,-0.02203856749311295
2024-01-18,71600,72000,70700,71700,17853397,0.009859154929577452
2024-01-19,73500,74700,73000,74700,23363427,0.04184100418410042
2024-01-22,75900,76000,75000,75100,19673375,0.0053547523427042165
2024-01-23,75700,75800,74300,75200,14786224,0.0013315579227697327
2024-01-24,75200,75200,73500,74000,12860661,-0.015957446808510634
2024-01-25,74200,74800,73700,74100,11737747,0.0013513513513514486
2024-01-26,73700,74500,73300,73400,11160062,-0.009446693657219951
2024-01-29,73800,75200,73500,74400,13976521,0.013623978201634968
2024-01-30,75000,75300,73700,74300,12244418,-0.0013440860215053752
2024-01-31,73400,74000,72500,72700,15703560,-0.021534320323014833
2024-02-01,73000,74200,72900,73600,19881033,0.012379642365887289
2024-02-02,74000,75200,73700,75200,14955881,0.021739130434782705
2024-02-05,74200,74800,73500,74300,19026021,-0.01196808510638303
2024-02-06,74300,74700,73300,74400,14559254,0.0013458950201883368
2024-02-07,74600,75500,74300,75000,16566445,0.008064516129032251
2024-02-08,75000,75200,73600,74100,20810708,-0.01200000000000001
2024-02-13,74800,75200,74400,75200,21966745,0.014844804318488558
2024-02-14,73700,74300,73700,74000,12434945,-0.015957446808510634
2024-02-15,74200,74400,73000,73000,14120600,-0.013513513513513487
2024-02-16,73300,73400,72500,72800,13444781,-0.002739726027397249
2024-02-19,72800,73900,72800,73800,12726404,0.013736263736263687
2024-02-20,73700,73700,72800,73300,14681477,-0.006775067750677488
2024-02-21,73400,73700,72900,73000,11503495,-0.004092769440654842
2024-02-22,73800,73900,72700,73100,15208934,0.00136986301369868
2024-02-23,73600,74200,72900,72900,16225166,-0.002735978112175075
2024-02-26,72300,73200,72200,72800,14669352,-0.00137174211248281
2024-02-27,73100,73400,72700,72900,13201981,0.0013736263736263687
2024-02-28,72900,73900,72800,73200,11795859,0.004115226337448652
2024-02-29,72600,73400,72000,73400,21176403,0.002732240437158362
2024-03-04,74300,75000,74000,74900,23210474,0.02043596730245234
2024-03-05,74600,74800,73700,73700,19505125,-0.01602136181575431
2024-03-06,73200,73500,72700,72900,21547905,-0.01085481682496603
2024-03-07,73100,73300,72200,72200,14516963,-0.009602194787380003
2024-03-08,72800,73400,72600,73300,19271349,0.015235457063711877
2024-03-11,72900,73100,72300,72400,9740504,-0.012278308321964526
2024-03-12,72600,73500,72100,73300,13011654,0.012430939226519389
2024-03-13,73700,74100,73500,74100,15243134,0.01091405184174632
2024-03-14,74400,74500,73600,74300,22545539,0.0026990553306343035
2024-03-15,73400,73700,72300,72300,22580555,-0.026917900403768513
2024-03-18,72600,73000,72500,72800,11520348,0.006915629322268302
2024-03-19,72300,73000,71700,72800,15376066,0.0
2024-03-20,73700,77200,73400,76900,50106297,0.05631868131868134
2024-03-21,79200,79300,77700,79300,44569799,0.031209362808842567
2024-03-22,79600,79900,77800,78900,26724761,-0.0050441361916772065
2024-03-25,79600,79800,77800,78200,18703996,-0.008871989860583018
2024-03-26,79700,80100,79200,79900,30551494,0.021739130434782705
2024-03-27,79200,80000,79200,79800,17424595,-0.0012515644555695093
2024-03-28,79400,81000,79200,80800,25084812,0.012531328320801949
2024-03-29,81200,82500,80900,82400,27126366,0.01980198019801982
2024-04-01,83200,83300,82000,82000,20116513,-0.004854368932038833
2024-04-02,82900,85000,82900,85000,37077944,0.03658536585365857
2024-04-03,84300,85000,83500,84100,30493347,-0.010588235294117676
2024-04-04,85200,85500,84300,85300,25248934,0.014268727705113005
2024-04-05,84500,85000,83800,84500,18883752,-0.009378663540445475
2024-04-08,85200,86000,84500,84500,18953232,0.0
2024-04-09,84500,84900,83100,83600,23725956,-0.010650887573964485
2024-04-11,83200,84700,82500,84100,25538009,0.005980861244019087
2024-04-12,84700,84900,83200,83700,17061770,-0.0047562425683710385
2024-04-15,82900,83200,81200,82200,26663772,-0.017921146953404965
2024-04-16,81200,81300,79400,80000,31949845,-0.02676399026763987
2024-04-17,80700,80800,78900,78900,22611631,-0.01375000000000004
2024-04-18,78800,80100,78300,79600,21370190,0.008871989860582907
2024-04-19,78300,78700,76300,77600,31317563,-0.025125628140703515
2024-04-22,77400,77500,75100,76100,30469477,-0.019329896907216537
2024-04-23,76400,76800,75500,75500,18717699,-0.007884362680683266
2024-04-24,77500,78800,77200,78600,22166150,0.041059602649006655
2024-04-25,77300,77500,76300,76300,15549134,-0.029262086513994867
2024-04-26,77800,77900,76500,76700,12755629,0.005242463958060384
2024-04-29,77400,77600,76200,76700,14664474,0.0
2024-04-30,77000,78500,76600,77500,19007007,0.010430247718383301
2024-05-02,77600,78600,77300,78000,18900640,0.006451612903225712
2024-05-03,79000,79000,77500,77600,13151889,-0.00512820512820511
2024-05-07,79600,81300,79400,81300,26238868,0.04768041237113407
2024-05-08,80800,81400,80500,81300,13089576,0.0
2024-05-09,81100,81500,79700,79700,18759935,-0.019680196801967975
2024-05-10,80400,81100,78900,79200,16976124,-0.006273525721455453
2024-05-13,79400,79900,77600,78400,18652344,-0.010101010101010055
2024-05-14,78600,78800,77900,78300,11763992,-0.0012755102040816757
2024-05-16,80200,80300,78100,78200,20989778,-0.0012771392081737387
2024-05-17,78600,78800,77200,77400,15918201,-0.010230179028132946
2024-05-20,78100,79100,77900,78900,19456783,0.019379844961240345
2024-05-21,78500,79000,78200,78400,13690583,-0.006337135614702172
2024-05-22,78100,78700,77300,77700,19521506,-0.008928571428571397
2024-05-23,77700,79100,77100,78300,18728087,0.007722007722007707
2024-05-24,76800,77000,75700,75900,27891278,-0.03065134099616862
2024-05-27,75300,78200,74000,77200,43825202,0.017127799736495364
2024-05-28,76500,78000,76200,77600,18539072,0.005181347150259086
2024-05-29,77700,78200,75200,75200,30244875,-0.030927835051546393
2024-05-30,74800,75200,73500,73500,28551273,-0.022606382978723416
2024-05-31,74500,74700,73500,73500,26198776,0.0
2024-06-03,74400,76400,74200,75700,15706268,0.029931972789115635
2024-06-04,74900,76100,74900,75300,14098053,-0.005284015852047519
2024-06-05,78000,78000,76800,77400,23177968,0.027888446215139417
2024-06-07,78400,78600,77100,77300,21189349,-0.0012919896640827266
2024-06-10,76100,76600,75600,75700,14598755,-0.02069857697283317
2024-06-11,75900,76000,75100,75200,16971175,-0.006605019815059454
2024-06-12,75300,77100,75200,76500,19246725,0.017287234042553168
2024-06-13,78400,79000,77800,78600,33763804,0.027450980392156765
2024-06-14,79700,80500,79000,79600,22926612,0.012722646310432628
2024-06-17,79200,79500,78000,78100,16123051,-0.018844221105527637
2024-06-18,78700,80200,78600,79800,18207598,0.02176696542893719
2024-06-19,81100,82500,80500,81200,24168863,0.01754385964912286
2024-06-20,81500,82200,81200,81600,20288913,0.0049261083743843415
2024-06-21,80700,80800,80000,80000,17907523,-0.019607843137254943
2024-06-24,79700,80900,79500,80600,15454227,0.007500000000000062
2024-06-25,80600,81800,80100,80800,19088458,0.002481389578163684
2024-06-26,80100,81400,79900,81300,17783242,0.006188118811881083
2024-06-27,81300,81600,80500,81600,11739720,0.0036900369003689537
2024-06-28,81900,81900,80800,81500,9455929,-0.001225490196078427
2024-07-01,81500,82100,81300,81800,11317202,0.0036809815950920033
2024-07-02,82500,82600,81500,81800,14471904,0.0
2024-07-03,82300,82300,81000,81800,11440328,0.0
2024-07-04,82900,84700,82400,84600,43857229,0.03422982885085579
2024-07-05,85600,87100,85200,87100,45791193,0.029550827423167947
2024-07-08,87900,88600,86900,87400,24035809,0.003444316877152742
2024-07-09,87800,88200,86900,87800,21336201,0.004576659038901587
2024-07-10,87600,88000,87100,87800,17813847,0.0
2024-07-11,88500,88800,86700,87600,24677608,-0.002277904328018221
2024-07-12,85900,86100,84100,84400,26344386,-0.0365296803652968
2024-07-15,84700,87300,84100,86700,25193080,0.027251184834123254
2024-07-16,86900,88000,86700,87700,16166688,0.011534025374855927
2024-07-17,87100,88000,86400,86700,18186490,-0.011402508551881407
2024-07-18,83800,86900,83800,86900,24721790,0.0023068050749712743
2024-07-19,85600,86100,84100,84400,18569122,-0.028768699654775576
2024-07-22,84400,84900,82600,83000,18987560,-0.016587677725118488
2024-07-23,84200,84700,83400,83900,15766389,0.010843373493975905
2024-07-24,82900,83300,81900,82000,16939083,-0.022646007151370662
2024-07-25,80400,81000,80100,80400,20323811,-0.019512195121951237
2024-07-26,80700,81300,80400,80900,14508334,0.006218905472636926
2024-07-29,81600,82000,81100,81200,12797136,0.003708281829418958
2024-07-30,80400,81000,80000,81000,13169636,-0.0024630541871921707
2024-07-31,81200,83900,80900,83900,20744323,0.03580246913580254
2024-08-01,86000,86100,83100,83100,20900338,-0.009535160905840279
2024-08-02,81000,81400,79500,79600,25800275,-0.04211793020457277
2024-08-05,76700,76900,70200,71400,54608790,-0.10301507537688437
2024-08-06,74900,75300,72300,72500,47295226,0.01540616246498594
2024-08-07,73000,76000,72800,74700,32710428,0.030344827586206824
2024-08-08,73200,73900,72500,73400,28414729,-0.01740294511378848
2024-08-09,75700,75800,74200,74700,16388222,0.017711171662125436
2024-08-12,75200,75900,74800,75500,9839259,0.010709504685408211
2024-08-13,76500,76600,75500,76100,10716261,0.007947019867549754
2024-08-14,77400,77800,77000,77200,13246168,0.014454664914586024
2024-08-16,79400,80200,78700,80200,22061478,0.03886010362694292
2024-08-19,80100,80100,78000,78300,14146565,-0.023690773067331694
2024-08-20,79500,79800,78700,78900,10683836,0.00766283524904221
2024-08-21,77900,78600,77800,78300,7805598,-0.0076045627376425395
2024-08-22,78700,78900,77800,78300,8149101,0.0
2024-08-23,77700,78400,77500,77700,9420306,-0.007662835249042099
2024-08-26,78100,78200,76000,76100,15655938,-0.020592020592020588
2024-08-27,75700,76500,75600,75800,11130145,-0.003942181340341633
2024-08-28,75800,76400,75400,76400,9794514,0.0079155672823219
2024-08-29,73600,74700,73500,74000,16884479,-0.03141361256544506
2024-08-30,74400,75000,74100,74300,16358520,0.004054054054054124
2024-09-02,74500,74700,73500,74400,12641376,0.0013458950201883368
2024-09-03,74100,74300,72500,72500,16314599,-0.025537634408602128
2024-09-04,69800,71100,69800,70000,27366563,-0.03448275862068961
2024-09-05,70100,71200,69000,69000,25686769,-0.014285714285714235
2024-09-06,69100,69700,68000,68900,19022299,-0.0014492753623188692
2024-09-09,66900,68200,66600,67500,23263298,-0.020319303338171224
2024-09-10,67000,67300,66000,66200,30651376,-0.01925925925925931
2024-09-11,65100,65500,64200,64900,35809707,-0.01963746223564955
2024-09-12,66000,66600,65200,66300,35884106,0.02157164869029282
2024-09-13,65000,65500,64300,64400,25045135,-0.02865761689291102
2024-09-19,64000,64400,62200,63100,49402713,-0.02018633540372672
2024-09-20,63800,64700,63000,63000,32746056,-0.0015847860538826808
2024-09-23,62300,63500,62200,62600,28542376,-0.006349206349206327
2024-09-24,62800,63400,62400,63200,26957500,0.009584664536741228
2024-09-25,63800,64200,62200,62200,28652438,-0.015822784810126556
2024-09-26,63900,64900,63700,64700,37566015,0.04019292604501601
2024-09-27,64700,65400,64200,64200,28433030,-0.007727975270479082
2024-09-30,64200,64300,61500,61500,32694163,-0.04205607476635509
2024-10-02,60500,61900,59900,61300,28473536,-0.003252032520325243
2024-10-04,61000,61700,60500,60600,24247578,-0.011419249592169667
2024-10-07,60200,61900,59500,61000,35066533,0.0066006600660066805
2024-10-08,60000,61000,59900,60300,27411786,-0.011475409836065542
2024-10-10,60100,60200,58900,58900,45262214,-0.023217247097844118
2024-10-11,59100,60100,59000,59300,29623969,0.00679117147707986
2024-10-14,59500,61200,59400,60800,20886249,0.025295109612141653
2024-10-15,61100,61400,60100,61000,22715239,0.00328947368421062
2024-10-16,59400,60000,59200,59500,23303268,-0.024590163934426257
2024-10-17,59400,60100,59100,59700,23372873,0.003361344537815114
2024-10-18,59900,60100,59100,59200,14420260,-0.008375209380234505
2024-10-21,59000,59600,58500,59000,18514905,-0.0033783783783783994
2024-10-22,58800,58900,57700,57700,27582527,-0.02203389830508473
2024-10-23,57500,60000,57100,59100,27300780,0.024263431542461023
2024-10-24,58200,58500,56600,56600,31499922,-0.04230118443316411
2024-10-25,56000,56900,55800,55900,25829315,-0.012367491166077715
2024-10-28,55700,58500,55700,58100,27775009,0.03935599284436497
2024-10-29,58000,59600,57300,59600,28369314,0.025817555938037806
2024-10-30,59100,59800,58600,59100,19838511,-0.008389261744966459
2024-10-31,58500,61200,58300,59200,35809196,0.0016920473773265332
2024-11-01,59000,59600,58100,58300,19083180,-0.015202702702702742
2024-11-04,58600,59400,58400,58700,15586947,0.006861063464836947
2024-11-05,57800,58100,57200,57600,17484474,-0.01873935264054516
2024-11-06,57600,58000,56300,57300,22092218,-0.00520833333333337
2024-11-07,56900,58100,56800,57500,17043102,0.003490401396160525
2024-11-08,58000,58300,57000,57000,13877396,-0.008695652173912993
2024-11-11,56700,56800,55000,55000,29811326,-0.03508771929824561
2024-11-12,54600,54600,53000,53000,37962881,-0.036363636363636376
2024-11-13,52000,53000,50500,50600,52527995,-0.04528301886792452
2024-11-14,50200,51800,49900,49900,48510715,-0.013833992094861691
2024-11-15,50300,54200,50300,53500,46774485,0.07214428857715438
2024-11-18,57000,57500,55900,56700,48095234,0.059813084112149584
2024-11-19,56500,57500,55900,56300,31539632,-0.007054673721340388
2024-11-20,56100,56500,54800,55300,20864667,-0.017761989342806372
2024-11-21,54900,56900,54700,56400,19096850,0.019891500904159143
2024-11-22,56000,56700,55900,56000,15281543,-0.007092198581560294
2024-11-25,57400,57900,56700,57900,36237325,0.03392857142857153
2024-11-26,57900,58900,57500,58300,23209405,0.006908462867012188
2024-11-27,57700,57800,56000,56300,21808387,-0.03430531732418529
2024-11-28,56000,56400,55200,55500,20001134,-0.014209591474245165
2024-11-29,55100,55300,53800,54200,24513531,-0.023423423423423406
2024-12-02,54300,54400,53100,53600,22044867,-0.011070110701106972
2024-12-03,53100,54400,53100,53600,23374603,0.0
2024-12-04,52000,53400,52000,53100,29004766,-0.009328358208955279
2024-12-05,53200,54400,53200,53700,23588277,0.011299435028248483
2024-12-06,53900,54400,52700,54100,22861874,0.007448789571694592
2024-12-09,53500,54600,53200,53400,26227680,-0.012939001848428888
2024-12-10,54500,54500,53700,54000,20783970,0.011235955056179803
2024-12-11,53600,54200,53400,54000,14565947,0.0
2024-12-12,54000,56500,53900,55900,33476698,0.03518518518518521
2024-12-13,55800,56300,55500,56100,15908823,0.003577817531305927
2024-12-16,56300,56600,55200,55600,15277277,-0.0089126559714795
2024-12-17,54700,55200,54000,54200,20215230,-0.025179856115107868
2024-12-18,54100,55400,54000,54900,13698937,0.012915129151291449
2024-12-19,53500,53800,53100,53100,22481925,-0.032786885245901676
2024-12-20,52700,53100,51900,53000,24674774,-0.0018832391713747842
2024-12-23,53400,54000,53300,53500,13672650,0.009433962264151052
2024-12-24,53700,54500,53600,54400,11634677,0.016822429906542036
2024-12-26,54500,54600,53500,53600,10517075,-0.014705882352941124
2024-12-27,53500,54100,53200,53700,10747196,0.001865671641791078
2024-12-30,53300,54000,53100,53200,12624702,-0.009310986964618295
2025-01-02,52700,53600,52300,53400,16630538,0.003759398496240518
2025-01-03,52800,55100,52800,54400,19318046,0.01872659176029967
2025-01-06,54400,56200,54300,55900,19034284,0.02757352941176472
2025-01-07,56800,57300,55400,55400,17030235,-0.008944543828264706
2025-01-08,54800,57500,54700,57300,26593553,0.03429602888086647
2025-01-09,57600,57700,56100,56100,24490592,-0.020942408376963373
2025-01-10,56100,56500,55200,55300,16059223,-0.014260249554367221
2025-01-13,54600,55000,54100,54100,16868600,-0.02169981916817365
2025-01-14,54200,54600,53700,53900,17465926,-0.003696857670979714
2025-01-15,54100,54700,53500,53700,18625025,-0.0037105751391465214
2025-01-16,54200,55000,54100,54300,18627298,0.011173184357541999
2025-01-17,53800,54100,53200,53700,18805344,-0.011049723756906049
2025-01-20,53600,53900,53300,53400,11822531,-0.005586592178770999
2025-01-21,53700,54300,53300,53500,13535702,0.001872659176029856
2025-01-22,53400,54400,53100,54300,18341991,0.01495327102803734
2025-01-23,53700,54100,53500,53700,15588067,-0.011049723756906049
2025-01-24,53600,53800,53200,53700,11867631,0.0
2025-01-31,52200,53000,51700,52400,42186279,-0.02420856610800748
2025-02-03,51100,51400,50800,51000,32344897,-0.026717557251908386
2025-02-04,51600,53600,51500,52700,27214851,0.03333333333333344
2025-02-05,53600,53800,52800,52900,15974885,0.00379506641366234
2025-02-06,53400,54000,53200,54000,16466025,0.020793950850661602
2025-02-07,53900,54200,53600,53700,14476866,-0.005555555555555536
2025-02-10,53000,55900,52900,55600,27577591,0.035381750465549366
2025-02-11,55500,56300,55000,55700,24596196,0.0017985611510791255
2025-02-12,55100,55900,54500,55800,26428596,0.0017953321364452268
2025-02-13,56100,56400,55600,55800,22448377,0.0
2025-02-14,56000,57300,56000,56000,23979779,0.0035842293906809264
2025-02-17,56100,56500,55700,56000,11916027,0.0
2025-02-18,56200,57200,55900,56900,22131007,0.016071428571428514
2025-02-19,57400,58900,57300,58700,25395151,0.03163444639718804
2025-02-20,59100,59100,58100,58400,21589059,-0.005110732538330498
2025-02-21,58400,58500,57100,58200,22198428,-0.003424657534246589
2025-02-24,57300,57700,57200,57300,14138471,-0.015463917525773141
2025-02-25,56600,57800,56500,57200,14625181,-0.0017452006980802626
2025-02-26,57000,57100,56100,56600,18117091,-0.010489510489510523
2025-02-27,56500,57100,56200,56300,14975356,-0.005300353356890497
2025-02-28,55400,55700,54500,54500,28036698,-0.03197158081705154
2025-03-04,53900,55000,53800,54500,18553933,0.0
2025-03-05,55100,55400,54000,54000,16578817,-0.00917431192660545
2025-03-06,54100,54500,54000,54300,12258101,0.005555555555555536
2025-03-07,53500,54200,53400,53700,14274992,-0.011049723756906049
2025-03-10,53500,54800,53500,53700,12921670,0.0
2025-03-11,52500,54100,52500,53600,17740891,-0.0018621973929237035
2025-03-12,53800,55300,53600,54900,17973221,0.02425373134328357
2025-03-13,55800,55900,54200,54700,24132151,-0.0036429872495445936
2025-03-14,54500,55100,54400,54700,10845154,0.0
2025-03-17,55500,57800,55400,57600,35559021,0.05301645338208405
2025-03-18,58800,59000,57300,57600,28138594,0.0
2025-03-19,57400,59200,57400,58500,29421759,0.015625
2025-03-20,59200,60300,58500,60200,34989004,0.029059829059828957
2025-03-21,60900,61700,60400,61700,40155612,0.024916943521594792
2025-03-24,61200,61600,60500,60500,14088094,-0.01944894651539708
2025-03-25,60900,61100,59500,59800,17259455,-0.011570247933884281
2025-03-26,59800,61400,59700,61400,16431645,0.026755852842809347
2025-03-27,60900,62000,60800,61800,20389790,0.006514657980456029
2025-03-28,60700,61100,60000,60200,16282514,-0.02588996763754048
2025-03-31,59500,59700,57800,57800,17633494,-0.039867109634551534
2025-04-01,58700,59600,57900,58800,13841706,0.01730103806228378
2025-04-02,58800,59400,58300,58800,14402297,0.0
2025-04-03,56900,57800,56900,57600,19508076,-0.020408163265306145
2025-04-04,56200,58200,55700,56100,23527139,-0.02604166666666663
2025-04-07,53300,54100,53100,53200,31998883,-0.05169340463458105
2025-04-08,55000,55300,53300,53500,25532845,0.005639097744360999
2025-04-09,53300,54300,52900,53000,20576960,-0.009345794392523366
2025-04-10,56600,56700,55000,56400,22948172,0.0641509433962264
2025-04-11,55600,55700,54800,55200,13930480,-0.021276595744680882
2025-04-14,56300,56700,55800,56200,12852613,0.018115942028985588
2025-04-15,56300,57100,56200,56600,8998640,0.007117437722419906
2025-04-16,56000,56200,54500,54700,14437025,-0.03356890459363959
2025-04-17,54700,55300,54500,55100,10867069,0.007312614259597838
2025-04-18,55300,55600,54900,55300,5848342,0.003629764065335772
2025-04-21,55200,56000,55100,55400,5941847,0.001808318264014508
2025-04-22,54900,55500,54700,55000,9532469,-0.0072202166064981865
2025-04-23,56000,56100,55500,55700,11148692,0.012727272727272698
2025-04-24,55600,55800,55200,55700,10580377,0.0
2025-04-25,56400,56400,55600,55700,12183303,0.0
2025-04-28,55800,55900,55500,55800,9341518,0.0017953321364452268
2025-04-29,55700,56500,55600,55800,10295518,0.0
2025-04-30,55900,56000,55300,55500,13014189,-0.005376344086021501
2025-05-02,55000,55500,54200,54300,22454204,-0.021621621621621623
2025-05-07,54500,55000,54300,54600,17136991,0.005524861878453136
2025-05-08,55100,55500,54500,54600,16320532,0.0
2025-05-09,54700,55000,54400,54800,7814322,0.00366300366300365
2025-05-12,55200,57600,55000,57600,15414702,0.051094890510948954
2025-05-13,57700,58200,56800,56900,16842801,-0.01215277777777779
2025-05-14,57500,57900,57000,57400,12468089,0.008787346221441172
2025-05-15,57400,58600,57100,57300,13139736,-0.0017421602787456303
2025-05-16,57400,57500,56700,56800,10385352,-0.008726003490401424
2025-05-19,56400,56400,55500,55800,9802105,-0.017605633802816878
2025-05-20,56200,56700,55700,55900,9080577,0.0017921146953405742
2025-05-21,56200,56600,55700,55700,7794181,-0.003577817531305927
2025-05-22,55300,55500,54500,54700,15254278,-0.01795332136445238
2025-05-23,55000,55200,54100,54200,11247115,-0.009140767824497242
2025-05-26,53900,55000,53700,54700,10901337,0.009225092250922495
2025-05-27,54200,54500,53800,53900,13439520,-0.014625228519195566
2025-05-28,54300,56100,54200,55900,17516283,0.03710575139146566
2025-05-29,56200,56400,55600,56100,12936810,0.003577817531305927
2025-05-30,56200,57200,55800,56200,26219683,0.0017825311942958333
2025-06-02,56300,57300,56200,56800,12870515,0.01067615658362997
2025-06-04,57200,57900,56800,57800,19649983,0.01760563380281699
2025-06-05,58100,59900,57900,59100,23266027,0.02249134948096887
2025-06-09,60400,60400,59500,59800,19609659,0.011844331641285955
2025-06-10,60000,60100,58800,59200,15305760,-0.010033444816053505
2025-06-11,59500,60100,59400,59900,13610734,0.011824324324324342
2025-06-12,59700,60000,59300,59500,17755115,-0.006677796327211993
2025-06-13,60200,60200,57700,58300,20705979,-0.020168067226890796
2025-06-16,58000,58100,56900,57200,22200872,-0.018867924528301883
2025-06-17,57800,59800,57400,58100,28637003,0.01573426573426584
2025-06-18,58000,59800,57900,59800,17620705,0.029259896729776358
2025-06-19,60500,60600,59000,59200,16876278,-0.010033444816053505
2025-06-20,59400,59800,59100,59500,18072251,0.0050675675675675436
2025-06-23,58400,58500,57600,58000,16551694,-0.025210084033613467
2025-06-24,59400,60600,59300,60500,23737899,0.0431034482758621
2025-06-25,61500,61600,60300,61300,23933612,0.013223140495867813
2025-06-26,61300,61300,59900,60200,19402300,-0.01794453507340943
2025-06-27,60100,61600,60000,60800,17340470,0.009966777408637828
2025-06-30,61200,61200,59800,59800,17110294,-0.016447368421052655
2025-07-01,60400,61100,60200,60200,13650991,0.006688963210702337
2025-07-02,60200,60900,59800,60800,15047951,0.009966777408637828
2025-07-03,61300,63800,61100,63800,32040639,0.049342105263157965
2025-07-04,64700,64700,63000,63300,23748959,-0.00783699059561127
2025-07-07,62900,63300,61700,61700,17164708,-0.025276461295418606
2025-07-08,61600,62400,61000,61400,20213724,-0.004862236628849326
2025-07-09,61400,61400,60200,60400,17533415,-0.016286644951140072
2025-07-10,60600,61200,60400,61000,14768473,0.009933774834437026
2025-07-11,61300,62800,61200,62600,19140650,0.026229508196721207
